event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Dariush vs. Tsarukyan,Zach Reese,Cody Brundage,Blue,Middleweight,0,Men,KO/TKO,1,3.0,109,Jeff Rexroad,0,4,5,0.8,10,12,0.83,0,0,0.0,1,0,0,6,1,30.0,193.04,83.91,195.58,Switch,3.93,6.56,0.66,0.0,0.28,0.0,9.8,0.0,0,9,12,0.75,12,16,0.75,1,1,1.0,0,0,85,10,5,29.0,182.88,83.91,182.88,Orthodox,1.8,2.51,0.55,0.52,0.43,0.73,1.1,2.69,0,-5,-7,0.05,-2,-4,0.0799999999999999,-1,-1,-1.0,1,0,-85,-4,-4,1.0,10.159999999999997,0.0,12.700000000000015,2.13,4.05,0.1099999999999999,-0.52,-0.1499999999999999,-0.73,8.700000000000001,-2.69,2023-12-02,0,0,1
UFC Fight Night: Dariush vs. Tsarukyan,Punahele Soriano,Dustin Stoltzfus,Blue,Middleweight,0,Men,Submission,2,3.0,250,Kerry Hatley,0,31,73,0.42,33,76,0.43,0,0,0.0,0,0,0,9,4,31.0,180.34,83.91,182.88,Southpaw,3.96,4.55,0.45,0.4,0.48,0.33,0.0,0.79,1,64,123,0.52,78,140,0.56,4,7,0.57,1,0,132,15,5,32.0,182.88,83.91,190.5,Orthodox,3.49,3.29,0.44,0.4,0.48,0.46,0.7,2.4,-1,-33,-50,-0.1,-45,-64,-0.13,-4,-7,-0.57,-1,0,-132,-6,-1,-1.0,-2.539999999999992,0.0,-7.6200000000000045,0.4699999999999997,1.2599999999999998,0.01,0.0,0.0,-0.13,-0.7,-1.61,2023-12-02,0,0,0
UFC Fight Night: Song vs. Gutierrez,JunYong Park,Andre Muniz,Blue,Middleweight,0,Men,Decision - Split,3,3.0,300,Chris Tognoni,0,27,60,0.45,52,96,0.54,0,0,0.0,0,2,178,17,6,33.0,177.8,83.91,185.42,Orthodox,4.53,3.3,0.5,0.5,0.53,0.57,1.1,1.83,0,14,30,0.46,35,60,0.58,11,14,0.78,0,1,574,24,6,34.0,185.42,83.91,198.12,Southpaw,1.97,1.99,0.5,0.5,0.54,0.35,1.2,4.23,0,13,30,-0.01,17,36,-0.0399999999999999,-11,-14,-0.78,0,1,-396,-7,0,-1.0,-7.619999999999976,0.0,-12.700000000000015,2.5600000000000005,1.3099999999999998,0.0,0.0,-0.01,0.2199999999999999,-0.0999999999999998,-2.4000000000000004,2023-12-09,0,0,1
UFC Fight Night: Ankalaev vs. Walker 2,Phil Hawes,Brunno Ferreira,Blue,Middleweight,0,Men,KO/TKO,1,3.0,295,Chris Tognoni,0,13,27,0.48,13,28,0.46,0,1,0.0,0,0,0,12,6,35.0,182.88,83.91,195.58,Orthodox,5.33,3.72,0.59,0.34,0.55,0.9,0.2,2.11,1,19,43,0.44,24,49,0.49,1,4,0.25,0,0,97,11,1,31.0,177.8,83.91,182.88,Orthodox,5.0,4.17,0.5,0.16,0.48,0.66,0.0,1.25,-1,-6,-16,0.0399999999999999,-11,-21,-0.0299999999999999,-1,-3,-0.25,0,0,-97,1,5,4.0,5.079999999999984,0.0,12.700000000000015,0.33,-0.4499999999999997,0.0899999999999999,0.18,0.07,0.24,0.2,0.8599999999999999,2024-01-13,0,0,0
UFC 297: Strickland vs. Du Plessis,Chris Curtis,Marc-Andre Barriault,Red,Middleweight,0,Men,Decision - Split,3,3.0,300,Todd Ronald Anderson,0,140,258,0.54,144,262,0.55,0,0,0.0,0,0,0,31,10,36.0,177.8,83.91,190.5,Orthodox,5.96,6.58,0.51,0.0,0.53,0.92,0.0,0.0,0,122,243,0.5,124,245,0.51,0,0,0.0,0,0,0,16,7,34.0,185.42,83.91,187.96,Orthodox,6.19,5.67,0.47,0.25,0.52,0.67,0.1,0.22,0,18,15,0.04,20,17,0.04,0,0,0.0,0,0,0,15,3,2.0,-7.619999999999976,0.0,2.539999999999992,-0.2300000000000004,0.91,0.04,-0.25,0.01,0.25,-0.1,-0.22,2024-01-20,0,0,0
UFC Fight Night: Dolidze vs. Imavov,Roman Dolidze,Nassourdine Imavov,Blue,Middleweight,0,Men,Decision - Majority,5,5.0,300,Herb Dean,0,34,152,0.22,59,190,0.31,0,4,0.0,0,1,611,12,3,35.0,187.96,83.91,193.04,Orthodox,2.62,3.36,0.39,0.4,0.51,0.33,1.3,1.3,1,112,189,0.59,154,248,0.62,0,0,0.0,1,0,232,13,4,29.0,190.5,83.91,190.5,Orthodox,4.53,3.26,0.54,0.31,0.61,0.76,1.5,0.87,-1,-78,-37,-0.37,-95,-58,-0.31,0,4,0.0,-1,1,379,-1,-1,6.0,-2.539999999999992,0.0,2.539999999999992,-1.91,0.1,-0.15,0.09,-0.0999999999999999,-0.43,-0.1999999999999999,0.43,2024-02-03,0,0,0
UFC Fight Night: Hermansson vs. Pyfer,Jack Hermansson,Joe Pyfer,Red,Middleweight,0,Men,Decision - Unanimous,5,5.0,300,Mark Smith,0,121,235,0.51,188,327,0.57,1,2,0.5,0,0,188,24,8,35.0,185.42,83.91,195.58,Orthodox,5.09,3.69,0.44,0.3,0.56,0.8,0.4,1.53,0,92,250,0.36,95,254,0.37,0,6,0.0,0,0,50,12,3,27.0,187.96,83.91,190.5,Orthodox,3.66,3.58,0.4,0.41,0.51,0.5,0.9,1.49,0,29,-15,0.15,93,73,0.1999999999999999,1,-4,0.5,0,0,138,12,5,8.0,-2.5400000000000205,0.0,5.0800000000000125,1.4299999999999995,0.1099999999999998,0.0399999999999999,-0.1099999999999999,0.05,0.3,-0.5,0.04,2024-02-10,0,2,1
UFC Fight Night: Hermansson vs. Pyfer,Brad Tavares,Gregory Rodrigues,Blue,Middleweight,0,Men,KO/TKO,3,3.0,55,Jason Herzog,0,37,84,0.44,42,90,0.47,0,0,0.0,0,0,0,20,10,36.0,185.42,83.91,187.96,Orthodox,3.38,3.15,0.43,0.26,0.55,0.81,0.0,0.78,0,71,123,0.57,79,135,0.59,2,6,0.33,0,0,198,15,5,32.0,190.5,83.91,190.5,Orthodox,6.08,5.3,0.55,0.45,0.51,1.0,0.5,2.46,0,-34,-39,-0.1299999999999999,-37,-45,-0.12,-2,-6,-0.33,0,0,-198,5,5,4.0,-5.0800000000000125,0.0,-2.539999999999992,-2.7,-2.15,-0.12,-0.19,0.04,-0.1899999999999999,-0.5,-1.68,2024-02-10,0,13,0
UFC Fight Night: Hermansson vs. Pyfer,Robert Bryczek,Ihor Potieria,Blue,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Mike Beltran,0,32,133,0.24,41,143,0.29,0,0,0.0,0,0,30,17,6,33.0,182.88,83.91,190.5,Orthodox,2.13,4.47,0.24,0.0,0.6,1.0,0.0,0.0,1,67,168,0.39,77,181,0.43,0,4,0.0,0,0,157,20,5,27.0,190.5,83.91,190.5,Southpaw,5.19,5.01,0.5,0.0,0.51,0.57,0.0,0.0,-1,-35,-35,-0.15,-36,-38,-0.14,0,-4,0.0,0,0,-127,-3,1,6.0,-7.6200000000000045,0.0,0.0,-3.0600000000000005,-0.54,-0.26,0.0,0.0899999999999999,0.43,0.0,0.0,2024-02-10,0,0,0
UFC Fight Night: Hermansson vs. Pyfer,Rodolfo Vieira,Armen Petrosyan,Red,Middleweight,0,Men,Submission,1,3.0,288,Mark Smith,0,6,11,0.54,14,21,0.67,3,3,1.0,1,0,166,10,2,34.0,182.88,83.91,185.42,Orthodox,3.19,4.6,0.54,0.3,0.49,1.0,1.6,4.18,0,9,20,0.45,14,25,0.56,0,0,0.0,0,0,0,9,3,33.0,190.5,83.91,180.34,Orthodox,5.69,2.9,0.52,0.33,0.56,0.31,0.0,0.22,0,-3,-9,0.09,0,-4,0.1099999999999999,3,3,1.0,1,0,166,1,-1,1.0,-7.6200000000000045,0.0,5.079999999999984,-2.5000000000000004,1.6999999999999995,0.02,-0.03,-0.07,0.69,1.6,3.959999999999999,2024-02-10,0,0,1
UFC 298: Volkanovski vs. Topuria,Anthony Hernandez,Roman Kopylov,Red,Middleweight,0,Men,Submission,2,3.0,203,Jason Herzog,0,34,77,0.44,39,82,0.48,3,14,0.21,2,0,245,12,2,30.0,182.88,83.91,190.5,Orthodox,4.3,3.46,0.59,0.49,0.45,0.63,3.0,6.62,0,35,57,0.61,41,63,0.65,0,0,0.0,0,0,0,12,3,32.0,182.88,83.91,190.5,Southpaw,4.66,4.1,0.54,0.5,0.6,0.87,0.0,0.42,0,-1,20,-0.1699999999999999,-2,19,-0.17,3,14,0.21,2,0,245,0,-1,-2.0,0.0,0.0,0.0,-0.3600000000000003,-0.6399999999999997,0.0499999999999999,-0.01,-0.1499999999999999,-0.24,3.0,6.2,2024-02-17,0,0,1
UFC 298: Volkanovski vs. Topuria,Robert Whittaker,Paulo Costa,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Mike Beltran,0,95,175,0.54,95,175,0.54,0,1,0.0,0,0,0,26,7,33.0,182.88,83.91,185.42,Orthodox,4.57,3.45,0.42,0.38,0.59,0.82,0.0,0.81,0,67,151,0.44,67,151,0.44,0,0,0.0,0,0,0,14,3,32.0,185.42,83.91,182.88,Orthodox,6.2,6.38,0.58,0.75,0.47,0.8,0.0,0.45,0,28,24,0.1,28,24,0.1,0,1,0.0,0,0,0,12,4,1.0,-2.539999999999992,0.0,2.539999999999992,-1.63,-2.9299999999999997,-0.1599999999999999,-0.37,0.12,0.0199999999999999,0.0,0.36,2024-02-17,5,0,1
UFC Fight Night: Rozenstruik vs. Gaziev,Christian Leroy Duncan,Claudio Ribeiro,Red,Middleweight,0,Men,KO/TKO,2,3.0,117,Mark Smith,0,65,92,0.7,75,105,0.71,1,2,0.5,0,0,135,10,1,28.0,187.96,83.91,200.66,Switch,5.96,3.82,0.62,0.14,0.5,0.5,0.0,0.45,0,4,26,0.15,13,39,0.33,0,0,0.0,0,0,63,11,5,31.0,185.42,83.91,195.58,Orthodox,3.59,4.9,0.51,0.5,0.3,0.66,0.0,0.56,0,61,66,0.5499999999999999,62,66,0.3799999999999999,1,2,0.5,0,0,72,-1,-4,-3.0,2.5400000000000205,0.0,5.079999999999984,2.37,-1.0800000000000003,0.1099999999999999,-0.36,0.2,-0.16,0.0,-0.11,2024-03-02,0,0,0
UFC Fight Night: Rozenstruik vs. Gaziev,Eryk Anders,Jamie Pickett,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,23,59,0.38,83,147,0.56,5,13,0.38,0,0,608,16,8,36.0,185.42,83.91,190.5,Southpaw,3.41,4.17,0.47,0.26,0.5,0.79,0.1,1.79,1,20,55,0.36,26,64,0.41,0,0,0.0,0,0,16,13,11,35.0,187.96,83.91,203.2,Orthodox,2.65,3.62,0.47,0.4,0.5,0.67,0.1,1.26,-1,3,4,0.02,57,83,0.15,5,13,0.38,0,0,592,3,-3,1.0,-2.5400000000000205,0.0,-12.699999999999989,0.7600000000000002,0.5499999999999998,0.0,-0.14,0.0,0.12,0.0,0.53,2024-03-02,0,0,0
UFC 299: O'Malley vs. Vera 2,Michel Pereira,Michal Oleksiejczuk,Red,Middleweight,0,Men,Submission,1,3.0,61,Dan Miragliotta,0,11,15,0.73,11,15,0.73,0,0,0.0,1,0,18,30,11,30.0,185.42,83.91,185.42,Orthodox,5.15,3.71,0.54,0.55,0.58,0.94,0.7,1.55,0,1,4,0.25,1,4,0.25,0,0,0.0,0,0,0,19,7,29.0,182.88,83.91,187.96,Southpaw,5.06,4.26,0.5,0.44,0.61,0.48,0.0,0.75,0,10,11,0.48,10,11,0.48,0,0,0.0,1,0,18,11,4,1.0,2.539999999999992,0.0,-2.5400000000000205,0.0900000000000007,-0.5499999999999998,0.04,0.11,-0.03,0.4599999999999999,0.7,0.8,2024-03-09,0,0,0
UFC Fight Night: Tuivasa vs. Tybura,Gerald Meerschaert,Bryan Barberena,Red,Middleweight,0,Men,Submission,2,3.0,263,Herb Dean,0,11,17,0.64,30,36,0.83,3,7,0.42,2,0,303,36,17,36.0,185.42,83.91,195.58,Southpaw,3.18,3.37,0.45,0.38,0.53,0.34,1.6,2.17,0,12,37,0.32,25,50,0.5,0,0,0.0,0,0,3,18,12,34.0,182.88,83.91,182.88,Southpaw,5.35,4.59,0.48,0.22,0.44,0.5,0.3,0.13,0,-1,-20,0.32,5,-14,0.3299999999999999,3,7,0.42,2,0,300,18,5,2.0,2.539999999999992,0.0,12.700000000000015,-2.1699999999999995,-1.2199999999999998,-0.0299999999999999,0.16,0.09,-0.1599999999999999,1.3,2.04,2024-03-16,2,0,1
UFC Fight Night: Ribas vs. Namajunas,Edmen Shahbazyan,AJ Dobson,Red,Middleweight,0,Men,KO/TKO,1,3.0,273,Mark Smith,1,27,43,0.62,31,51,0.61,1,3,0.33,0,0,49,13,4,26.0,187.96,83.91,190.5,Orthodox,3.6,4.09,0.52,0.38,0.45,0.63,0.6,2.24,0,15,46,0.32,20,54,0.37,0,0,0.0,0,1,75,7,3,32.0,185.42,83.91,193.04,Orthodox,4.29,5.31,0.46,0.75,0.46,0.65,0.3,1.67,1,12,-3,0.3,11,-3,0.24,1,3,0.33,0,-1,-26,6,1,-6.0,2.5400000000000205,0.0,-2.539999999999992,-0.69,-1.2199999999999998,0.06,-0.37,-0.01,-0.02,0.3,0.5700000000000003,2024-03-23,0,0,0
