date,r_fighter,b_fighter,winner,weight_class
5/26/2012,Marcus Brimage,Maximo Blanco,Red,Heavyweight
5/26/2012,Alexander Gustafsson,Thiago Silva,Red,Featherweight
5/26/2012,Brian Stann,Alessio Sakara,Red,Lightweight
5/26/2012,Paulo Thiago,Siyar Bahadurzada,Blue,Middleweight
5/26/2012,Dennis Siver,Diego Nunes,Red,Welterweight
5/26/2012,DaMarques Johnson,John Maguire,Blue,Lightweight
5/26/2012,Brad Pickett,Damacio Page,Red,Light Heavyweight
5/26/2012,Papy Abedi,James Head,Blue,Featherweight
5/15/2012,Cyrille Diabate,Tom DeBlass,Red,Featherweight
5/15/2012,Francis Carmont,Magnus Cedenblad,Red,Welterweight
5/15/2012,Reza Madadi,Yoislandy Izquierdo,Red,Lightweight
5/15/2012,Simeon Thoresen,Besam Yousef,Red,Bantamweight
5/15/2012,Jason Young,Eric Wisely,Red,Light Heavyweight
5/15/2012,Thiago Alves,Martin Kampmann,Blue,Middleweight
5/15/2012,Joseph Benavidez,Yasuhiro Urushitani,Red,Middleweight
5/15/2012,Court McGee,Constantinos Philippou,Blue,Lightweight
5/15/2012,James Te Huna,Aaron Rosa,Red,Lightweight
5/15/2012,Anthony Perosh,Nick Penner,Red,Lightweight
5/15/2012,Cole Miller,Steven Siler,Blue,Bantamweight
5/15/2012,Kyle Noke,Andrew Craig,Blue,Bantamweight
5/5/2012,TJ Waldburger,Jake Hecht,Red,Lightweight
5/5/2012,Mackens Semerzier,Daniel Pineda,Blue,Welterweight
5/5/2012,Oli Thompson,Shawn Jordan,Blue,Middleweight
5/5/2012,Frankie Edgar,Benson Henderson,Blue,Heavyweight
5/5/2012,Quinton Jackson,Ryan Bader,Blue,Lightweight
5/5/2012,Mark Hunt,Cheick Kongo,Red,Flyweight
5/5/2012,Yoshihiro Akiyama,Jake Shields,Blue,Welterweight
5/5/2012,Yushin Okami,Tim Boetsch,Blue,Flyweight
5/5/2012,Hatsu Hioki,Bart Palaszewski,Red,Lightweight
5/5/2012,Anthony Pettis,Joe Lauzon,Red,Featherweight
5/5/2012,Takanori Gomi,Eiji Mitsuoka,Red,Bantamweight
5/5/2012,Norifumi Yamamoto,Vaughan Lee,Blue,Middleweight
4/21/2012,Riki Fukuda,Steve Cantwell,Red,Light Heavyweight
4/21/2012,Takeya Mizugaki,Chris Cariaso,Blue,Welterweight
4/21/2012,Zhang Tiequan,Issei Tamura,Blue,Heavyweight
4/21/2012,Diego Sanchez,Jake Ellenberger,Blue,Bantamweight
4/21/2012,Stefan Struve,Dave Herman,Red,Featherweight
4/21/2012,Aaron Simpson,Ronny Markes,Blue,Lightweight
4/21/2012,Stipe Miocic,Philip De Fries,Red,Heavyweight
4/21/2012,TJ Dillashaw,Walel Watson,Red,Welterweight
4/21/2012,Ivan Menjivar,John Albert,Red,Lightweight
4/21/2012,Jonathan Brookins,Vagner Rocha,Red,Lightweight
4/21/2012,Anton Kuivanen,Justin Salas,Blue,Welterweight
4/21/2012,Tim Means,Bernardo Magalhaes,Red,Featherweight
4/14/2012,Nick Diaz,Carlos Condit,Blue,Light Heavyweight
4/14/2012,Roy Nelson,Fabricio Werdum,Blue,Middleweight
4/14/2012,Josh Koscheck,Mike Pierce,Red,Welterweight
4/14/2012,Renan Barao,Scott Jorgensen,Red,Featherweight
4/14/2012,Ed Herman,Clifford Starks,Red,Welterweight
4/14/2012,Dustin Poirier,Max Holloway,Red,Bantamweight
4/14/2012,Alex Caceres,Edwin Figueroa,Blue,Welterweight
4/14/2012,Matt Brown,Chris Cope,Red,Light Heavyweight
4/14/2012,Matthew Riddle,Henry Martinez,Red,Middleweight
4/14/2012,Rafael Natal,Michael Kuiper,Red,Lightweight
4/14/2012,Dan Stittgen,Stephen Thompson,Blue,Welterweight
4/14/2012,Rashad Evans,Phil Davis,Red,Featherweight
3/2/2012,Chael Sonnen,Michael Bisping,Red,Welterweight
3/2/2012,Demian Maia,Chris Weidman,Blue,Flyweight
3/2/2012,Evan Dunham,Nik Lentz,Red,Middleweight
3/2/2012,Mike Russow,Jon Olav Einemo,Red,Light Heavyweight
3/2/2012,Cub Swanson,George Roop,Red,Light Heavyweight
3/2/2012,Charles Oliveira,Eric Wisely,Red,Featherweight
3/2/2012,Michael Johnson,Shane Roller,Red,Middleweight
3/2/2012,Joey Beltran,Lavar Johnson,Blue,Welterweight
3/2/2012,Chris Camozzi,Dustin Jacoby,Red,Featherweight
3/2/2012,Melvin Guillard,Jim Miller,Blue,Heavyweight
3/2/2012,Duane Ludwig,Josh Neer,Blue,Flyweight
2/25/2012,Mike Easton,Jared Papazian,Red,Lightweight
2/25/2012,Pat Barry,Christian Morecraft,Red,Light Heavyweight
2/25/2012,Jorge Rivera,Eric Schafer,Red,Heavyweight
2/25/2012,Kamal Shalorus,Khabib Nurmagomedov,Blue,Welterweight
2/25/2012,Charlie Brenneman,Daniel Roberts,Red,Middleweight
2/25/2012,Fabricio Camoes,Tommy Hayden,Red,Featherweight
2/25/2012,Daniel Pineda,Pat Schilling,Red,Lightweight
2/25/2012,Joseph Sandoval,Nick Denis,Blue,Lightweight
2/25/2012,Jose Aldo,Chad Mendes,Red,Bantamweight
2/25/2012,Vitor Belfort,Anthony Johnson,Red,Middleweight
2/25/2012,Rousimar Palhares,Mike Massenzio,Red,Bantamweight
2/25/2012,Erick Silva,Carlo Prater,Blue,Featherweight
2/15/2012,Edson Barboza,Terry Etim,Red,Welterweight
2/15/2012,Thiago Tavares,Sam Stout,Red,Heavyweight
2/15/2012,Gabriel Gonzaga,Ednaldo Oliveira,Red,Middleweight
2/15/2012,Iuri Alcantara,Michihiro Omigawa,Red,Heavyweight
2/15/2012,Ricardo Funch,Mike Pyle,Blue,Bantamweight
2/15/2012,Felipe Arantes,Antonio Carvalho,Red,Bantamweight
2/15/2012,Brock Lesnar,Alistair Overeem,Blue,Featherweight
2/15/2012,Nate Diaz,Donald Cerrone,Red,Lightweight
2/15/2012,Jon Fitch,Johny Hendricks,Blue,Lightweight
2/4/2012,Vladimir Matyushenko,Alexander Gustafsson,Blue,Welterweight
2/4/2012,Nam Phan,Jimy Hettes,Blue,Heavyweight
2/4/2012,Ross Pearson,Junior Assuncao,Red,Welterweight
2/4/2012,Anthony Njokuani,Danny Castillo,Blue,Bantamweight
2/4/2012,Dong Hyun Kim,Sean Pierson,Red,Middleweight
2/4/2012,Jacob Volkmann,Efrain Escudero,Red,Featherweight
2/4/2012,Manvel Gamburyan,Diego Nunes,Blue,Bantamweight
2/4/2012,Jon Jones,Lyoto Machida,Red,Welterweight
2/4/2012,Frank Mir,Antonio Rodrigo Nogueira,Red,Welterweight
2/4/2012,Tito Ortiz,Rogerio Nogueira,Blue,Middleweight
2/4/2012,Claude Patrick,Brian Ebersole,Blue,Welterweight
1/28/2012,Mark Hominick,Chan Sung Jung,Blue,Light Heavyweight
1/28/2012,Krzysztof Soszynski,Igor Pokrajac,Blue,Middleweight
1/28/2012,Jared Hamman,Constantinos Philippou,Blue,Middleweight
1/28/2012,John Makdessi,Dennis Hallman,Blue,Lightweight
1/28/2012,Walel Watson,Yves Jabouin,Blue,Heavyweight
1/28/2012,Mark Bocek,Nik Lentz,Red,Featherweight
1/28/2012,Rich Attonito,Jake Hecht,Blue,Featherweight
1/28/2012,Mitch Clarke,John Cholish,Blue,Lightweight
1/28/2012,Michael Bisping,Jason Miller,Red,Heavyweight
1/28/2012,Diego Brandao,Dennis Bermudez,Red,Middleweight
1/20/2012,TJ Dillashaw,John Dodson,Blue,Lightweight
1/20/2012,Tony Ferguson,Yves Edwards,Red,Welterweight
1/20/2012,Louis Gaudinot,Johnny Bedford,Blue,Bantamweight
1/20/2012,Marcus Brimage,Stephen Bass,Red,Heavyweight
1/20/2012,Dustin Pague,John Albert,Blue,Middleweight
1/20/2012,Roland Delorme,Josh Ferguson,Red,Lightweight
1/20/2012,Steven Siler,Josh Clopton,Red,Welterweight
1/20/2012,Bryan Caraway,Dustin Neace,Red,Lightweight
1/20/2012,Mauricio Rua,Dan Henderson,Blue,Featherweight
1/20/2012,Wanderlei Silva,Cung Le,Red,Bantamweight
1/14/2012,Urijah Faber,Brian Bowles,Red,Featherweight
1/14/2012,Rick Story,Martin Kampmann,Blue,Middleweight
1/14/2012,Stephan Bonnar,Kyle Kingsbury,Red,Middleweight
1/14/2012,Ryan Bader,Jason Brilz,Red,Welterweight
1/14/2012,Michael McDonald,Alex Soto,Red,Lightweight
1/14/2012,Tom Lawlor,Chris Weidman,Blue,Lightweight
1/14/2012,Gleison Tibau,Rafael Dos Anjos,Red,Heavyweight
1/14/2012,Miguel Torres,Nick Pace,Red,Featherweight
1/14/2012,Matt Brown,Seth Baczynski,Blue,Welterweight
1/14/2012,Danny Castillo,Shamar Bailey,Red,Featherweight
12/30/2011,Cain Velasquez,Junior Dos Santos,Blue,Heavyweight
12/30/2011,Clay Guida,Benson Henderson,Blue,Lightweight
12/30/2011,Dustin Poirier,Pablo Garza,Red,Welterweight
12/30/2011,Cub Swanson,Ricardo Lamas,Blue,Light Heavyweight
12/30/2011,DaMarques Johnson,Clay Harvison,Red,Featherweight
12/30/2011,Norifumi Yamamoto,Darren Uyenoyama,Blue,Featherweight
12/30/2011,Alex Caceres,Cole Escovedo,Red,Lightweight
12/30/2011,Mike Pierce,Paul Bradley,Red,Welterweight
12/30/2011,Aaron Rosa,Matt Lucas,Red,Lightweight
12/30/2011,Chris Leben,Mark Munoz,Blue,Featherweight
12/10/2011,Brad Pickett,Renan Barao,Blue,Light Heavyweight
12/10/2011,Thiago Alves,Papy Abedi,Red,Heavyweight
12/10/2011,Cyrille Diabate,Anthony Perosh,Blue,Light Heavyweight
12/10/2011,Terry Etim,Edward Faaloloto,Red,Welterweight
12/10/2011,John Maguire,Justin Edwards,Red,Featherweight
12/10/2011,Rob Broughton,Philip De Fries,Blue,Light Heavyweight
12/10/2011,Michihiro Omigawa,Jason Young,Red,Middleweight
12/10/2011,Chris Cope,Che Mills,Blue,Lightweight
12/10/2011,Chris Cariaso,Vaughan Lee,Red,Bantamweight
12/10/2011,BJ Penn,Nick Diaz,Blue,Lightweight
12/10/2011,Cheick Kongo,Matt Mitrione,Red,Welterweight
12/10/2011,Mirko Filipovic,Roy Nelson,Blue,Lightweight
12/3/2011,Scott Jorgensen,Jeff Curran,Red,Middleweight
12/3/2011,Hatsu Hioki,George Roop,Red,Featherweight
12/3/2011,Dennis Siver,Donald Cerrone,Blue,Bantamweight
12/3/2011,Tyson Griffin,Bart Palaszewski,Blue,Lightweight
12/3/2011,Brandon Vera,Eliot Marshall,Red,Bantamweight
12/3/2011,Ramsey Nijem,Danny Downes,Red,Featherweight
12/3/2011,Chris Camozzi,Francis Carmont,Blue,Bantamweight
12/3/2011,Dustin Jacoby,Clifford Starks,Blue,Bantamweight
12/3/2011,Frankie Edgar,Gray Maynard,Red,Featherweight
12/3/2011,Jose Aldo,Kenny Florian,Red,Featherweight
11/19/2011,Chael Sonnen,Brian Stann,Red,Light Heavyweight
11/19/2011,Leonard Garcia,Nam Phan,Blue,Middleweight
11/19/2011,Melvin Guillard,Joe Lauzon,Blue,Bantamweight
11/19/2011,Demian Maia,Jorge Santiago,Red,Welterweight
11/19/2011,Anthony Pettis,Jeremy Stephens,Red,Light Heavyweight
11/19/2011,Joey Beltran,Stipe Miocic,Blue,Light Heavyweight
11/19/2011,Zhang Tiequan,Darren Elkins,Blue,Bantamweight
11/19/2011,Aaron Simpson,Eric Schafer,Red,Middleweight
11/19/2011,Steve Cantwell,Mike Massenzio,Blue,Lightweight
11/19/2011,Dominick Cruz,Demetrious Johnson,Red,Bantamweight
11/19/2011,Pat Barry,Stefan Struve,Blue,Welterweight
11/19/2011,Anthony Johnson,Charlie Brenneman,Red,Lightweight
11/12/2011,Matt Wiman,Mac Danzig,Red,Heavyweight
11/12/2011,Yves Edwards,Rafaello Oliveira,Red,Lightweight
11/12/2011,Michael Johnson,Paul Sass,Blue,Featherweight
11/12/2011,Mike Easton,Byron Bloodworth,Red,Featherweight
11/12/2011,Shane Roller,TJ Grant,Blue,Welterweight
11/12/2011,Josh Neer,Keith Wisniewski,Red,Bantamweight
11/12/2011,Walel Watson,Joseph Sandoval,Red,Bantamweight
11/12/2011,Jon Jones,Quinton Jackson,Red,Welterweight
11/12/2011,Matt Hughes,Josh Koscheck,Blue,Light Heavyweight
11/5/2011,Ben Rothwell,Mark Hunt,Blue,Middleweight
11/5/2011,Travis Browne,Rob Broughton,Red,Bantamweight
11/5/2011,Nate Diaz,Takanori Gomi,Red,Welterweight
11/5/2011,Tony Ferguson,Aaron Riley,Red,Light Heavyweight
11/5/2011,Nick Ring,Tim Boetsch,Blue,Lightweight
11/5/2011,Junior Assuncao,Eddie Yagin,Red,Welterweight
11/5/2011,Takeya Mizugaki,Cole Escovedo,Red,Heavyweight
11/5/2011,James Te Huna,Ricardo Romero,Red,Featherweight
11/5/2011,Jake Shields,Jake Ellenberger,Blue,Welterweight
11/5/2011,Court McGee,Dongi Yang,Red,Bantamweight
10/29/2011,Jonathan Brookins,Erik Koch,Blue,Welterweight
10/29/2011,Alan Belcher,Jason MacDonald,Red,Heavyweight
10/29/2011,Cody McKenzie,Vagner Rocha,Blue,Heavyweight
10/29/2011,Evan Dunham,Shamar Bailey,Red,Bantamweight
10/29/2011,Matthew Riddle,Lance Benoist,Blue,Featherweight
10/29/2011,Ken Stone,Donny Walker,Red,Lightweight
10/29/2011,Clay Harvison,Seth Baczynski,Blue,Featherweight
10/29/2011,TJ Waldburger,Mike Stumpf,Red,Light Heavyweight
10/29/2011,Robert Peralta,Mike Lullo,Red,Lightweight
10/29/2011,Justin Edwards,Jorge Lopez,Red,Middleweight
10/29/2011,Anderson Silva,Yushin Okami,Red,Middleweight
10/8/2011,Mauricio Rua,Forrest Griffin,Red,Lightweight
10/8/2011,Ross Pearson,Edson Barboza,Blue,Featherweight
10/8/2011,Antonio Rodrigo Nogueira,Brendan Schaub,Red,Middleweight
10/8/2011,Luiz Cane,Stanislav Nedkov,Blue,Featherweight
10/8/2011,Thiago Tavares,Spencer Fisher,Red,Lightweight
10/8/2011,Rousimar Palhares,Dan Miller,Red,Middleweight
10/8/2011,Paulo Thiago,David Mitchell,Red,Lightweight
10/8/2011,Raphael Assuncao,Johnny Eduardo,Red,Heavyweight
10/8/2011,Erick Silva,Luis Ramos,Red,Featherweight
10/8/2011,Iuri Alcantara,Felipe Arantes,Red,Middleweight
10/8/2011,Yves Jabouin,Ian Loveland,Red,Middleweight
10/1/2011,Dan Hardy,Chris Lytle,Blue,Bantamweight
10/1/2011,Jim Miller,Benson Henderson,Blue,Heavyweight
10/1/2011,Donald Cerrone,Charles Oliveira,Red,Welterweight
10/1/2011,Amir Sadollah,Duane Ludwig,Blue,Lightweight
10/1/2011,CB Dollaway,Jared Hamman,Blue,Lightweight
10/1/2011,Joseph Benavidez,Eddie Wineland,Red,Lightweight
10/1/2011,Ed Herman,Kyle Noke,Red,Bantamweight
10/1/2011,Ronny Markes,Karlos Vemola,Red,Lightweight
10/1/2011,Jimy Hettes,Alex Caceres,Red,Welterweight
10/1/2011,Cole Miller,TJ O'Brien,Red,Bantamweight
9/24/2011,Jacob Volkmann,Danny Castillo,Red,Light Heavyweight
9/24/2011,Edwin Figueroa,Jason Reinhardt,Red,Welterweight
9/24/2011,Rashad Evans,Tito Ortiz,Red,Heavyweight
9/24/2011,Vitor Belfort,Yoshihiro Akiyama,Red,Heavyweight
9/24/2011,Dennis Hallman,Brian Ebersole,Blue,Lightweight
9/24/2011,Jorge Rivera,Constantinos Philippou,Blue,Lightweight
9/24/2011,Rory MacDonald,Mike Pyle,Red,Middleweight
9/24/2011,Matt Hamill,Alexander Gustafsson,Blue,Featherweight
9/24/2011,Chad Mendes,Rani Yahya,Red,Bantamweight
9/24/2011,Ivan Menjivar,Nick Pace,Red,Light Heavyweight
9/17/2011,Johny Hendricks,Mike Pierce,Red,Welterweight
9/17/2011,Mike Brown,Nam Phan,Red,Middleweight
9/17/2011,Rafael Natal,Paul Bradley,Red,Featherweight
9/17/2011,Dominick Cruz,Urijah Faber,Red,Middleweight
9/17/2011,Wanderlei Silva,Chris Leben,Blue,Lightweight
9/17/2011,Dennis Siver,Matt Wiman,Red,Lightweight
9/17/2011,Tito Ortiz,Ryan Bader,Red,Welterweight
9/17/2011,Carlos Condit,Dong Hyun Kim,Red,Bantamweight
9/17/2011,Melvin Guillard,Shane Roller,Red,Welterweight
9/17/2011,George Sotiropoulos,Rafael Dos Anjos,Blue,Welterweight
9/17/2011,Brian Bowles,Takeya Mizugaki,Red,Featherweight
9/17/2011,Brad Tavares,Aaron Simpson,Blue,Welterweight
8/27/2011,Anthony Njokuani,Andre Winner,Red,Middleweight
8/27/2011,Jeff Hougland,Donny Walker,Red,Light Heavyweight
8/27/2011,Cheick Kongo,Pat Barry,Red,Lightweight
8/27/2011,Charlie Brenneman,Rick Story,Red,Heavyweight
8/27/2011,Matt Brown,John Howard,Red,Light Heavyweight
8/27/2011,Christian Morecraft,Matt Mitrione,Blue,Lightweight
8/27/2011,Tyson Griffin,Manvel Gamburyan,Red,Middleweight
8/27/2011,Joe Stevenson,Javier Vazquez,Blue,Welterweight
8/27/2011,Joe Lauzon,Curt Warburton,Red,Bantamweight
8/27/2011,Daniel Roberts,Rich Attonito,Blue,Welterweight
8/27/2011,Ricardo Lamas,Matt Grice,Red,Featherweight
8/27/2011,Michael Johnson,Edward Faaloloto,Red,Bantamweight
8/14/2011,Shane Carwin,Junior Dos Santos,Blue,Welterweight
8/14/2011,Kenny Florian,Diego Nunes,Red,Lightweight
8/14/2011,Mark Munoz,Demian Maia,Red,Lightweight
8/14/2011,Dave Herman,Jon Olav Einemo,Red,Welterweight
8/14/2011,Vagner Rocha,Donald Cerrone,Blue,Middleweight
8/14/2011,Yves Edwards,Sam Stout,Blue,Bantamweight
8/14/2011,Jesse Bongfeldt,Chris Weidman,Blue,Middleweight
8/14/2011,Mike Massenzio,Krzysztof Soszynski,Blue,Light Heavyweight
8/14/2011,Nick Ring,James Head,Red,Featherweight
8/14/2011,Dustin Poirier,Jason Young,Red,Lightweight
8/14/2011,Joey Beltran,Aaron Rosa,Red,Lightweight
8/14/2011,Darren Elkins,Michihiro Omigawa,Red,Bantamweight
8/6/2011,Ramsey Nijem,Tony Ferguson,Blue,Light Heavyweight
8/6/2011,Clay Guida,Anthony Pettis,Red,Middleweight
8/6/2011,Ed Herman,Tim Credeur,Red,Welterweight
8/6/2011,Fabio Maldonado,Kyle Kingsbury,Blue,Middleweight
8/6/2011,Chuck O'Neil,Chris Cope,Blue,Welterweight
8/6/2011,Danny Downes,Jeremy Stephens,Blue,Light Heavyweight
8/6/2011,Josh Grispi,George Roop,Blue,Featherweight
8/6/2011,Ryan McGillivray,Shamar Bailey,Blue,Bantamweight
8/6/2011,Clay Harvison,Justin Edwards,Red,Welterweight
8/6/2011,Scott Jorgensen,Ken Stone,Red,Featherweight
8/6/2011,Reuben Duran,Francisco Rivera,Red,Middleweight
7/2/2011,Quinton Jackson,Matt Hamill,Red,Bantamweight
7/2/2011,Frank Mir,Roy Nelson,Red,Middleweight
7/2/2011,Stefan Struve,Travis Browne,Blue,Lightweight
7/2/2011,Thiago Alves,Rick Story,Blue,Light Heavyweight
7/2/2011,Brian Stann,Jorge Santiago,Red,Welterweight
7/2/2011,Miguel Torres,Demetrious Johnson,Blue,Lightweight
7/2/2011,Kendall Grove,Tim Boetsch,Blue,Lightweight
7/2/2011,Gleison Tibau,Rafaello Oliveira,Red,Bantamweight
7/2/2011,Michael McDonald,Chris Cariaso,Red,Middleweight
7/2/2011,Cole Escovedo,Renan Barao,Blue,Lightweight
7/2/2011,Georges St-Pierre,Jake Shields,Red,Bantamweight
6/26/2011,Jose Aldo,Mark Hominick,Red,Heavyweight
6/26/2011,Lyoto Machida,Randy Couture,Red,Welterweight
6/26/2011,Vladimir Matyushenko,Jason Brilz,Red,Welterweight
6/26/2011,Mark Bocek,Benson Henderson,Blue,Heavyweight
6/26/2011,Nate Diaz,Rory MacDonald,Blue,Featherweight
6/26/2011,Jake Ellenberger,Sean Pierson,Red,Featherweight
6/26/2011,Daniel Roberts,Claude Patrick,Blue,Lightweight
6/26/2011,Ivan Menjivar,Charlie Valencia,Red,Welterweight
6/26/2011,Jason MacDonald,Ryan Jensen,Red,Featherweight
6/26/2011,John Makdessi,Kyle Watson,Red,Lightweight
6/11/2011,Yves Jabouin,Pablo Garza,Blue,Heavyweight
6/11/2011,Phil Davis,Rogerio Nogueira,Red,Featherweight
6/11/2011,Anthony Johnson,Dan Hardy,Red,Middleweight
6/11/2011,DaMarques Johnson,Amir Sadollah,Blue,Heavyweight
6/11/2011,Chan Sung Jung,Leonard Garcia,Red,Lightweight
6/11/2011,Jon Madsen,Mike Russow,Blue,Lightweight
6/11/2011,Alex Caceres,Mackens Semerzier,Blue,Middleweight
6/11/2011,John Hathaway,Kris McCray,Red,Light Heavyweight
6/11/2011,Michael McDonald,Edwin Figueroa,Red,Middleweight
6/11/2011,Sean McCorkle,Christian Morecraft,Blue,Featherweight
6/11/2011,Johny Hendricks,TJ Waldburger,Red,Heavyweight
6/11/2011,Mario Miranda,Aaron Simpson,Blue,Featherweight
6/4/2011,Waylon Lowe,Nik Lentz,Blue,Welterweight
6/4/2011,Mauricio Rua,Jon Jones,Blue,Lightweight
6/4/2011,Urijah Faber,Eddie Wineland,Red,Middleweight
6/4/2011,Jim Miller,Kamal Shalorus,Red,Light Heavyweight
6/4/2011,Dan Miller,Nate Marquardt,Blue,Welterweight
6/4/2011,Mirko Filipovic,Brendan Schaub,Blue,Lightweight
6/4/2011,Luiz Cane,Eliot Marshall,Red,Featherweight
6/4/2011,Edson Barboza,Anthony Njokuani,Red,Welterweight
6/4/2011,Ricardo Almeida,Mike Pyle,Blue,Welterweight
6/4/2011,Kurt Pellegrino,Gleison Tibau,Blue,Bantamweight
6/4/2011,Joseph Benavidez,Ian Loveland,Red,Bantamweight
5/28/2011,Constantinos Philippou,Nick Catone,Blue,Light Heavyweight
5/28/2011,Erik Koch,Raphael Assuncao,Red,Heavyweight
5/28/2011,Diego Sanchez,Martin Kampmann,Red,Heavyweight
5/28/2011,CB Dollaway,Mark Munoz,Blue,Welterweight
5/28/2011,Alessio Sakara,Chris Weidman,Blue,Middleweight
5/28/2011,Brian Bowles,Damacio Page,Red,Bantamweight
5/28/2011,Steve Cantwell,Cyrille Diabate,Blue,Middleweight
5/28/2011,Joe Stevenson,Danny Castillo,Blue,Lightweight
5/28/2011,Thiago Tavares,Shane Roller,Blue,Bantamweight
5/28/2011,Takeya Mizugaki,Reuben Duran,Red,Bantamweight
4/30/2011,Rob Kimmons,Dongi Yang,Blue,Welterweight
4/30/2011,David Branch,Rousimar Palhares,Blue,Featherweight
4/30/2011,Igor Pokrajac,Todd Brown,Red,Light Heavyweight
4/30/2011,Michael Bisping,Jorge Rivera,Red,Light Heavyweight
4/30/2011,George Sotiropoulos,Dennis Siver,Blue,Lightweight
4/30/2011,Brian Ebersole,Chris Lytle,Red,Welterweight
4/30/2011,Chris Camozzi,Kyle Noke,Blue,Welterweight
4/30/2011,Ross Pearson,Spencer Fisher,Red,Welterweight
4/30/2011,Alexander Gustafsson,James Te Huna,Red,Bantamweight
4/30/2011,Nick Ring,Riki Fukuda,Red,Middleweight
4/30/2011,Tom Blackledge,Anthony Perosh,Blue,Lightweight
4/30/2011,Zhang Tiequan,Jason Reinhardt,Red,Featherweight
3/26/2011,Mark Hunt,Chris Tuchscherer,Red,Light Heavyweight
3/26/2011,Maciej Jewtuszko,Curt Warburton,Blue,Welterweight
3/26/2011,Anderson Silva,Vitor Belfort,Red,Welterweight
3/26/2011,Forrest Griffin,Rich Franklin,Red,Featherweight
3/26/2011,Jon Jones,Ryan Bader,Red,Heavyweight
3/26/2011,Jake Ellenberger,Carlos Eduardo Rocha,Red,Featherweight
3/26/2011,Miguel Torres,Antonio Banuelos,Red,Welterweight
3/26/2011,Donald Cerrone,Paul Kelly,Red,Bantamweight
3/26/2011,Chad Mendes,Michihiro Omigawa,Red,Heavyweight
3/26/2011,Norifumi Yamamoto,Demetrious Johnson,Blue,Welterweight
3/26/2011,Paul Taylor,Gabe Ruediger,Red,Middleweight
3/26/2011,Kyle Kingsbury,Ricardo Romero,Red,Lightweight
3/19/2011,Mike Pierce,Kenny Robertson,Red,Light Heavyweight
3/19/2011,Melvin Guillard,Evan Dunham,Red,Bantamweight
3/19/2011,Matt Mitrione,Tim Hague,Red,Lightweight
3/19/2011,Mark Hominick,George Roop,Red,Middleweight
3/19/2011,Pat Barry,Joey Beltran,Red,Heavyweight
3/19/2011,Cole Miller,Matt Wiman,Blue,Light Heavyweight
3/19/2011,Cody McKenzie,Yves Edwards,Blue,Lightweight
3/19/2011,DaMarques Johnson,Mike Guymon,Red,Welterweight
3/19/2011,Rani Yahya,Mike Brown,Red,Lightweight
3/19/2011,Waylon Lowe,Willamy Freire,Red,Bantamweight
3/19/2011,Charlie Brenneman,Amilcar Alves,Red,Catch Weight
3/19/2011,Will Campuzano,Chris Cariaso,Blue,Featherweight
3/3/2011,Chris Leben,Brian Stann,Blue,Welterweight
3/3/2011,Nate Diaz,Dong Hyun Kim,Blue,Middleweight
3/3/2011,Clay Guida,Takanori Gomi,Red,Middleweight
3/3/2011,Jeremy Stephens,Marcus Davis,Red,Bantamweight
3/3/2011,Dustin Poirier,Josh Grispi,Red,Light Heavyweight
3/3/2011,Phil Baroni,Brad Tavares,Blue,Lightweight
3/3/2011,Mike Brown,Diego Nunes,Blue,Lightweight
3/3/2011,Daniel Roberts,Greg Soto,Red,Bantamweight
3/3/2011,Jacob Volkmann,Antonio McKee,Red,Middleweight
3/3/2011,Georges St-Pierre,Josh Koscheck,Red,Middleweight
3/3/2011,Stefan Struve,Sean McCorkle,Red,Light Heavyweight
2/26/2011,Jim Miller,Charles Oliveira,Red,Middleweight
2/26/2011,Joe Stevenson,Mac Danzig,Blue,Lightweight
2/26/2011,Thiago Alves,John Howard,Red,Welterweight
2/26/2011,Joe Doerksen,Dan Miller,Blue,Middleweight
2/26/2011,Mark Bocek,Dustin Hazelett,Red,Lightweight
2/26/2011,Matthew Riddle,Sean Pierson,Blue,Light Heavyweight
2/26/2011,TJ Grant,Ricardo Almeida,Blue,Middleweight
2/26/2011,Pat Audinwood,John Makdessi,Blue,Light Heavyweight
2/26/2011,Jonathan Brookins,Michael Johnson,Red,Featherweight
2/26/2011,Stephan Bonnar,Igor Pokrajac,Red,Heavyweight
2/26/2011,Kendall Grove,Demian Maia,Blue,Lightweight
2/26/2011,Johny Hendricks,Rick Story,Blue,Welterweight
2/5/2011,Nam Phan,Leonard Garcia,Blue,Middleweight
2/5/2011,Cody McKenzie,Aaron Wilkinson,Red,Light Heavyweight
2/5/2011,Ian Loveland,Tyler Toner,Red,Light Heavyweight
2/5/2011,Sako Chivitchian,Kyle Watson,Blue,Welterweight
2/5/2011,Will Campuzano,Nick Pace,Blue,Bantamweight
2/5/2011,Fredson Paixao,Pablo Garza,Blue,Lightweight
2/5/2011,Rich Attonito,David Branch,Blue,Featherweight
2/5/2011,Quinton Jackson,Lyoto Machida,Red,Bantamweight
2/5/2011,Matt Hughes,BJ Penn,Blue,Lightweight
2/5/2011,Gerald Harris,Maiquel Falcao,Blue,Light Heavyweight
2/5/2011,Phil Davis,Tim Boetsch,Red,Welterweight
1/22/2011,George Sotiropoulos,Joe Lauzon,Red,Lightweight
1/22/2011,Matt Brown,Brian Foster,Blue,Heavyweight
1/22/2011,Aaron Simpson,Mark Munoz,Blue,Featherweight
1/22/2011,Karo Parisyan,Dennis Hallman,Blue,Heavyweight
